market,symbol,unix,open,high,low,close,volume
USDM,BTC/USDT,1676798700000,24600.6,24600.7,24596.4,24596.7,372.358
USDM,BTC/USDT,1676799000000,24596.7,24597.5,24592.7,24592.7,308.077
USDM,BTC/USDT,1676799300000,24592.8,24592.8,24570.1,24587.9,647.452
USDM,BTC/USDT,1676799600000,24587.9,24590.0,24585.1,24587.3,280.428
USDM,BTC/USDT,1676799900000,24587.2,24613.9,24575.4,24611.1,644.451
USDM,BTC/USDT,1676800200000,24611.0,24611.1,24595.6,24595.6,344.935
USDM,BTC/USDT,1676800500000,24595.7,24598.7,24591.3,24598.2,255.491
USDM,BTC/USDT,1676800800000,24598.2,24617.5,24593.4,24616.5,745.499
USDM,BTC/USDT,1676801100000,24616.5,24616.5,24578.3,24580.0,805.165
USDM,BTC/USDT,1676801400000,24580.0,24593.5,24579.5,24591.4,452.02
USDM,BTC/USDT,1676801700000,24591.4,24601.6,24585.4,24599.6,355.216
USDM,BTC/USDT,1676802000000,24599.6,24607.6,24599.5,24607.5,307.464
USDM,BTC/USDT,1676802300000,24607.6,24637.2,24601.7,24634.0,982.472
USDM,BTC/USDT,1676802600000,24634.0,24638.2,24605.0,24614.0,809.11
USDM,BTC/USDT,1676802900000,24613.9,24646.5,24613.8,24646.4,540.726
USDM,BTC/USDT,1676803200000,24646.5,24679.0,24640.0,24669.9,2454.788
USDM,BTC/USDT,1676803500000,24669.9,24678.3,24623.4,24656.1,2128.088
USDM,BTC/USDT,1676803800000,24656.1,24676.4,24636.5,24662.8,982.343
USDM,BTC/USDT,1676804100000,24662.9,24687.4,24649.5,24654.2,1157.651
USDM,BTC/USDT,1676804400000,24654.2,24660.0,24647.4,24647.5,542.727
USDM,BTC/USDT,1676804700000,24647.4,24660.3,24646.7,24658.1,386.497
USDM,BTC/USDT,1676805000000,24658.2,24668.0,24658.0,24668.0,360.222
USDM,BTC/USDT,1676805300000,24667.9,24710.4,24667.9,24681.0,1824.684
USDM,BTC/USDT,1676805600000,24681.0,24683.1,24669.0,24677.0,513.919
USDM,BTC/USDT,1676805900000,24677.0,24707.7,24676.9,24691.1,962.338
USDM,BTC/USDT,1676806200000,24691.1,24699.3,24671.4,24683.1,532.871
USDM,BTC/USDT,1676806500000,24683.2,24683.2,24654.1,24669.9,887.541
USDM,BTC/USDT,1676806800000,24669.9,24670.0,24647.4,24655.0,732.655
USDM,BTC/USDT,1676807100000,24655.0,24669.7,24649.8,24669.6,368.936
USDM,BTC/USDT,1676807400000,24669.7,24675.0,24665.0,24668.0,320.853
USDM,BTC/USDT,1676807700000,24667.9,24677.0,24664.8,24665.4,341.166
USDM,BTC/USDT,1676808000000,24665.3,24679.3,24660.6,24671.2,543.955
USDM,BTC/USDT,1676808300000,24671.2,24678.7,24669.9,24678.7,262.113
USDM,BTC/USDT,1676808600000,24678.7,24697.5,24678.6,24692.5,988.675
USDM,BTC/USDT,1676808900000,24692.6,24693.4,24676.8,24687.1,659.069
USDM,BTC/USDT,1676809200000,24687.1,24699.9,24687.0,24699.4,561.476
USDM,BTC/USDT,1676809500000,24699.4,24701.0,24682.0,24682.5,817.242
USDM,BTC/USDT,1676809800000,24682.4,24687.9,24674.8,24676.1,379.445
USDM,BTC/USDT,1676810100000,24676.1,24680.0,24666.6,24669.8,592.447
USDM,BTC/USDT,1676810400000,24669.8,24683.4,24655.7,24683.3,952.952
USDM,BTC/USDT,1676810700000,24683.3,24693.2,24674.1,24688.8,706.026
USDM,BTC/USDT,1676811000000,24688.7,24699.7,24685.3,24699.7,487.347
USDM,BTC/USDT,1676811300000,24699.7,24708.6,24688.1,24700.5,1100.82
USDM,BTC/USDT,1676811600000,24700.4,24705.6,24694.2,24695.0,686.741
USDM,BTC/USDT,1676811900000,24695.0,24695.1,24687.0,24690.0,659.992
USDM,BTC/USDT,1676812200000,24689.9,24703.4,24688.9,24701.4,637.55
USDM,BTC/USDT,1676812500000,24701.3,24715.5,24692.2,24715.4,871.78
USDM,BTC/USDT,1676812800000,24715.4,24718.7,24675.0,24677.1,1423.792
USDM,BTC/USDT,1676813100000,24677.1,24689.4,24673.3,24689.4,899.415
USDM,BTC/USDT,1676813400000,24689.3,24709.6,24689.2,24692.0,945.39
USDM,BTC/USDT,1676813700000,24691.9,24692.0,24677.2,24677.9,447.052
USDM,BTC/USDT,1676814000000,24677.9,24695.9,24677.8,24695.4,330.098
USDM,BTC/USDT,1676814300000,24695.3,24697.8,24682.8,24684.4,279.224
USDM,BTC/USDT,1676814600000,24684.4,24693.9,24675.7,24675.8,320.98
USDM,BTC/USDT,1676814900000,24675.7,24680.9,24666.0,24666.0,557.595
USDM,BTC/USDT,1676815200000,24666.1,24684.3,24666.0,24679.8,813.922
USDM,BTC/USDT,1676815500000,24679.8,24682.5,24675.0,24678.0,288.367
USDM,BTC/USDT,1676815800000,24677.9,24680.2,24665.9,24675.1,443.433
USDM,BTC/USDT,1676816100000,24675.1,24714.1,24673.2,24712.8,1029.201
USDM,BTC/USDT,1676816400000,24712.8,24752.0,24706.0,24719.8,3474.559
USDM,BTC/USDT,1676816700000,24719.7,24744.7,24708.1,24735.6,1359.308
USDM,BTC/USDT,1676817000000,24735.7,24782.3,24735.2,24750.1,2539.76
USDM,BTC/USDT,1676817300000,24750.1,24750.1,24717.3,24725.4,1250.513
USDM,BTC/USDT,1676817600000,24725.4,24737.6,24707.6,24722.2,1237.871
USDM,BTC/USDT,1676817900000,24722.3,24799.9,24717.1,24758.1,2710.354
USDM,BTC/USDT,1676818200000,24758.1,24810.6,24758.1,24762.0,2748.49
USDM,BTC/USDT,1676818500000,24762.0,24776.8,24755.5,24755.5,751.251
USDM,BTC/USDT,1676818800000,24755.6,24774.5,24745.1,24749.4,1329.547
USDM,BTC/USDT,1676819100000,24749.5,24825.0,24748.0,24791.9,3240.18
USDM,BTC/USDT,1676819400000,24791.9,24809.7,24787.8,24795.3,1233.131
USDM,BTC/USDT,1676819700000,24795.4,24963.1,24795.4,24924.1,11603.098
USDM,BTC/USDT,1676820000000,24924.1,25073.5,24850.0,24863.2,19166.45
USDM,BTC/USDT,1676820300000,24863.2,24915.1,24737.8,24805.5,12393.239
USDM,BTC/USDT,1676820600000,24805.4,24899.0,24800.0,24868.8,4253.438
USDM,BTC/USDT,1676820900000,24868.7,24952.1,24832.1,24931.6,4055.494
USDM,BTC/USDT,1676821200000,24931.6,24942.5,24883.2,24900.0,3975.669
USDM,BTC/USDT,1676821500000,24900.1,24933.7,24840.1,24862.8,3217.068
USDM,BTC/USDT,1676821800000,24862.9,24937.4,24862.5,24934.0,1861.763
USDM,BTC/USDT,1676822100000,24934.0,24951.7,24904.6,24929.7,2196.984
USDM,BTC/USDT,1676822400000,24929.7,24995.0,24926.7,24926.7,5121.813
USDM,BTC/USDT,1676822700000,24926.6,24968.9,24901.5,24953.8,3569.027
USDM,BTC/USDT,1676823000000,24953.8,25194.2,24950.0,25168.2,16992.032
USDM,BTC/USDT,1676823300000,25168.2,25200.0,25055.1,25078.3,9559.929
USDM,BTC/USDT,1676823600000,25078.4,25146.6,25030.1,25102.8,6162.051
USDM,BTC/USDT,1676823900000,25102.8,25140.0,25065.0,25079.3,3435.77
USDM,BTC/USDT,1676824200000,25079.3,25092.4,24870.8,24936.9,9414.181
USDM,BTC/USDT,1676824500000,24936.9,24969.8,24890.4,24924.2,6349.266
USDM,BTC/USDT,1676824800000,24924.1,24983.5,24891.1,24931.1,4328.533
USDM,BTC/USDT,1676825100000,24931.1,24948.1,24835.2,24851.6,5280.215
USDM,BTC/USDT,1676825400000,24852.1,24853.9,24650.0,24740.7,15308.264
USDM,BTC/USDT,1676825700000,24740.6,24812.0,24700.0,24781.1,5361.998
USDM,BTC/USDT,1676826000000,24781.1,24811.9,24600.0,24668.8,11438.28
USDM,BTC/USDT,1676826300000,24668.9,24679.2,24407.0,24531.6,21924.46
USDM,BTC/USDT,1676826600000,24531.7,24565.3,24421.8,24529.1,10972.374
USDM,BTC/USDT,1676826900000,24529.1,24619.0,24508.5,24615.6,6428.99
USDM,BTC/USDT,1676827200000,24615.7,24645.6,24558.0,24633.8,4629.325
USDM,BTC/USDT,1676827500000,24633.8,24633.8,24601.2,24617.3,2173.181
USDM,BTC/USDT,1676827800000,24617.3,24670.0,24563.0,24640.1,3856.658
USDM,BTC/USDT,1676828100000,24640.1,24647.7,24583.9,24603.3,1906.253
USDM,BTC/USDT,1676828400000,24603.3,24618.0,24570.5,24603.2,2095.908
USDM,BTC/USDT,1676828700000,24603.2,24604.7,24514.0,24539.0,3389.725
USDM,BTC/USDT,1676829000000,24539.0,24549.0,24440.0,24467.3,5609.866
USDM,BTC/USDT,1676829300000,24467.2,24507.0,24310.0,24353.4,15106.539
USDM,BTC/USDT,1676829600000,24353.6,24434.5,24318.0,24418.1,6006.092
USDM,BTC/USDT,1676829900000,24418.1,24428.3,24350.0,24401.4,3207.627
USDM,BTC/USDT,1676830200000,24401.5,24414.0,24259.2,24340.5,5493.894
USDM,BTC/USDT,1676830500000,24340.4,24459.5,24336.0,24424.2,5381.431
USDM,BTC/USDT,1676830800000,24424.2,24478.7,24403.0,24436.4,2967.374
USDM,BTC/USDT,1676831100000,24436.4,24459.0,24411.6,24449.8,1875.077
USDM,BTC/USDT,1676831400000,24449.9,24490.0,24417.0,24481.7,2417.781
USDM,BTC/USDT,1676831700000,24481.6,24527.4,24448.3,24469.3,3657.963
USDM,BTC/USDT,1676832000000,24469.3,24472.5,24416.3,24431.3,1764.599
USDM,BTC/USDT,1676832300000,24431.2,24447.7,24411.2,24442.7,1187.004
USDM,BTC/USDT,1676832600000,24442.7,24493.3,24430.6,24467.7,1469.431
USDM,BTC/USDT,1676832900000,24467.9,24473.8,24442.5,24459.0,1138.122
USDM,BTC/USDT,1676833200000,24459.0,24515.1,24451.2,24501.1,1621.884
USDM,BTC/USDT,1676833500000,24501.0,24562.4,24477.5,24551.3,3184.945
USDM,BTC/USDT,1676833800000,24551.3,24551.3,24515.4,24535.4,1973.468
USDM,BTC/USDT,1676834100000,24535.4,24536.0,24503.8,24515.0,1296.577
USDM,BTC/USDT,1676834400000,24515.0,24521.7,24502.8,24506.6,983.603
USDM,BTC/USDT,1676834700000,24506.5,24559.0,24492.0,24522.3,1749.756
USDM,BTC/USDT,1676835000000,24522.4,24559.9,24519.0,24540.2,1509.39
USDM,BTC/USDT,1676835300000,24540.3,24550.7,24510.6,24515.0,1234.675
USDM,BTC/USDT,1676835600000,24515.0,24540.4,24502.1,24533.3,1539.597
USDM,BTC/USDT,1676835900000,24533.3,24555.9,24521.8,24554.5,1061.76
USDM,BTC/USDT,1676836200000,24554.5,24554.6,24510.3,24528.6,976.682
USDM,BTC/USDT,1676836500000,24528.6,24540.6,24500.1,24512.5,1417.105
USDM,BTC/USDT,1676836800000,24512.5,24514.0,24393.6,24446.0,4452.186
USDM,BTC/USDT,1676837100000,24446.0,24456.3,24370.0,24453.7,3972.395
USDM,BTC/USDT,1676837400000,24453.8,24453.9,24377.3,24418.3,2004.457
USDM,BTC/USDT,1676837700000,24418.4,24424.2,24242.4,24367.5,8199.809
USDM,BTC/USDT,1676838000000,24367.4,24424.4,24350.0,24387.5,3659.37
USDM,BTC/USDT,1676838300000,24387.6,24410.1,24305.3,24315.6,2267.093
USDM,BTC/USDT,1676838600000,24315.6,24427.0,24302.9,24413.3,2796.966
USDM,BTC/USDT,1676838900000,24413.4,24419.0,24390.8,24413.3,1363.006
USDM,BTC/USDT,1676839200000,24413.3,24421.3,24378.0,24421.2,1307.22
USDM,BTC/USDT,1676839500000,24421.2,24494.4,24406.2,24467.7,3056.28
USDM,BTC/USDT,1676839800000,24467.7,24514.8,24461.8,24501.0,1740.864
USDM,BTC/USDT,1676840100000,24501.1,24525.8,24490.0,24516.7,1682.553
USDM,BTC/USDT,1676840400000,24516.6,24527.2,24477.1,24518.1,1534.692
USDM,BTC/USDT,1676840700000,24518.1,24545.6,24488.1,24544.6,1388.706
USDM,BTC/USDT,1676841000000,24544.6,24578.4,24530.0,24566.7,1556.376
USDM,BTC/USDT,1676841300000,24566.5,24572.7,24525.5,24558.3,1146.359
USDM,BTC/USDT,1676841600000,24558.3,24559.9,24510.3,24543.5,1151.789
USDM,BTC/USDT,1676841900000,24543.4,24543.5,24487.5,24520.0,1276.815
USDM,BTC/USDT,1676842200000,24520.1,24525.0,24474.4,24520.0,1467.801
USDM,BTC/USDT,1676842500000,24520.0,24525.5,24493.5,24493.6,727.537
USDM,BTC/USDT,1676842800000,24493.6,24517.0,24493.5,24514.0,820.715
USDM,BTC/USDT,1676843100000,24514.0,24519.9,24506.0,24512.3,508.61
USDM,BTC/USDT,1676843400000,24512.3,24520.0,24479.2,24520.0,660.25
USDM,BTC/USDT,1676843700000,24520.0,24539.0,24511.1,24536.7,752.68
USDM,BTC/USDT,1676844000000,24536.8,24536.8,24506.6,24511.3,593.852
USDM,BTC/USDT,1676844300000,24511.3,24541.1,24477.6,24541.0,707.152
USDM,BTC/USDT,1676844600000,24541.1,24559.9,24533.5,24551.2,1264.004
USDM,BTC/USDT,1676844900000,24551.3,24555.0,24502.7,24510.0,985.057
USDM,BTC/USDT,1676845200000,24510.0,24535.1,24510.0,24523.1,301.073
USDM,BTC/USDT,1676845500000,24523.1,24536.1,24506.3,24536.1,359.667
USDM,BTC/USDT,1676845800000,24536.1,24545.5,24500.0,24526.9,622.143
USDM,BTC/USDT,1676846100000,24527.0,24527.3,24506.7,24515.5,333.101
USDM,BTC/USDT,1676846400000,24515.6,24515.7,24446.0,24475.5,1158.928
USDM,BTC/USDT,1676846700000,24477.5,24489.0,24442.5,24474.6,699.92
USDM,BTC/USDT,1676847000000,24474.7,24490.7,24469.4,24490.7,459.121
USDM,BTC/USDT,1676847300000,24490.7,24494.1,24472.7,24488.4,501.199
USDM,BTC/USDT,1676847600000,24488.5,24488.5,24400.0,24442.7,1931.718
USDM,BTC/USDT,1676847900000,24442.7,24465.5,24361.2,24406.9,2005.622
USDM,BTC/USDT,1676848200000,24406.8,24460.3,24375.5,24443.2,1527.973
USDM,BTC/USDT,1676848500000,24443.2,24448.5,24390.0,24424.9,1116.837
USDM,BTC/USDT,1676848800000,24424.9,24467.5,24396.0,24402.9,1538.601
USDM,BTC/USDT,1676849100000,24402.8,24410.4,24381.1,24392.7,1093.352
USDM,BTC/USDT,1676849400000,24392.8,24421.5,24370.0,24418.6,1227.064
USDM,BTC/USDT,1676849700000,24418.7,24428.3,24371.2,24396.3,1335.29
USDM,BTC/USDT,1676850000000,24396.3,24413.9,24331.3,24359.4,1968.267
USDM,BTC/USDT,1676850300000,24359.4,24375.1,24341.0,24356.0,976.983
USDM,BTC/USDT,1676850600000,24356.0,24356.8,24284.4,24327.4,3215.025
USDM,BTC/USDT,1676850900000,24327.4,24327.4,24179.4,24265.9,6243.05
USDM,BTC/USDT,1676851200000,24265.9,24404.1,24263.5,24395.8,5301.786
USDM,BTC/USDT,1676851500000,24395.9,24399.1,24330.2,24350.0,2858.121
USDM,BTC/USDT,1676851800000,24350.0,24380.0,24340.0,24379.9,1386.081
USDM,BTC/USDT,1676852100000,24380.0,24409.7,24372.4,24387.9,1771.856
USDM,BTC/USDT,1676852400000,24387.8,24392.2,24345.1,24366.2,909.738
USDM,BTC/USDT,1676852700000,24366.2,24372.8,24320.0,24321.7,937.394
USDM,BTC/USDT,1676853000000,24321.7,24379.8,24317.5,24373.1,1103.338
USDM,BTC/USDT,1676853300000,24373.0,24379.4,24326.7,24327.1,736.78
USDM,BTC/USDT,1676853600000,24327.0,24341.4,24287.4,24296.1,1167.744
USDM,BTC/USDT,1676853900000,24296.2,24319.8,24240.0,24296.5,2563.584
USDM,BTC/USDT,1676854200000,24296.4,24305.5,24204.6,24229.7,2614.985
USDM,BTC/USDT,1676854500000,24229.8,24249.5,24136.8,24208.1,5412.69
USDM,BTC/USDT,1676854800000,24208.0,24235.9,24150.0,24154.7,2377.81
USDM,BTC/USDT,1676855100000,24154.8,24189.2,24050.0,24069.5,8306.049
USDM,BTC/USDT,1676855400000,24069.5,24076.8,23850.0,23850.0,16191.512
USDM,BTC/USDT,1676855700000,23850.1,23936.4,23827.0,23930.0,7821.317
USDM,BTC/USDT,1676856000000,23930.0,24024.0,23925.7,24012.5,5643.84
USDM,BTC/USDT,1676856300000,24012.6,24019.2,23951.3,23999.8,2963.293
USDM,BTC/USDT,1676856600000,23999.9,24126.0,23987.9,24113.6,5346.701
USDM,BTC/USDT,1676856900000,24113.5,24119.9,24062.4,24108.1,2589.021
USDM,BTC/USDT,1676857200000,24108.2,24169.6,24105.1,24164.2,2734.472
USDM,BTC/USDT,1676857500000,24164.1,24240.3,24133.8,24238.4,3997.951
USDM,BTC/USDT,1676857800000,24238.4,24290.4,24236.1,24243.7,4384.239
USDM,BTC/USDT,1676858100000,24243.7,24270.0,24216.9,24231.0,1861.122
USDM,BTC/USDT,1676858400000,24231.0,24240.3,24163.3,24163.3,2992.39
USDM,BTC/USDT,1676858700000,24163.3,24240.0,24156.0,24239.9,2110.674
USDM,BTC/USDT,1676859000000,24240.0,24337.9,24239.9,24332.5,4285.136
USDM,BTC/USDT,1676859300000,24332.4,24334.7,24272.0,24307.0,1879.842
USDM,BTC/USDT,1676859600000,24307.0,24330.4,24258.6,24262.0,1842.418
USDM,BTC/USDT,1676859900000,24261.9,24303.1,24261.9,24278.9,916.812
USDM,BTC/USDT,1676860200000,24279.0,24295.2,24255.4,24256.8,1039.27
USDM,BTC/USDT,1676860500000,24256.8,24315.0,24245.3,24301.8,1032.542
USDM,BTC/USDT,1676860800000,24301.8,24301.9,24275.6,24295.4,646.386
USDM,BTC/USDT,1676861100000,24295.3,24296.9,24259.5,24296.7,671.676
USDM,BTC/USDT,1676861400000,24296.7,24357.2,24290.7,24334.6,1951.334
USDM,BTC/USDT,1676861700000,24334.5,24380.4,24319.3,24341.6,2214.136
USDM,BTC/USDT,1676862000000,24341.5,24369.2,24335.8,24346.1,1483.922
USDM,BTC/USDT,1676862300000,24346.1,24365.5,24343.9,24351.1,636.183
USDM,BTC/USDT,1676862600000,24351.1,24351.2,24310.1,24323.9,1058.002
USDM,BTC/USDT,1676862900000,24324.0,24344.6,24318.3,24333.9,527.234
USDM,BTC/USDT,1676863200000,24334.0,24379.9,24333.0,24354.6,876.364
USDM,BTC/USDT,1676863500000,24354.7,24422.4,24346.6,24411.3,1722.677
USDM,BTC/USDT,1676863800000,24411.4,24471.1,24411.3,24428.3,3520.367
USDM,BTC/USDT,1676864100000,24428.3,24429.9,24378.8,24389.8,1530.152
USDM,BTC/USDT,1676864400000,24389.9,24423.8,24384.6,24403.3,840.148
USDM,BTC/USDT,1676864700000,24403.3,24404.5,24396.5,24396.5,607.508
USDM,BTC/USDT,1676865000000,24396.6,24451.8,24389.0,24434.0,1776.717
USDM,BTC/USDT,1676865300000,24434.0,24436.0,24396.5,24414.9,841.502
USDM,BTC/USDT,1676865600000,24414.9,24432.0,24398.7,24432.0,978.125
USDM,BTC/USDT,1676865900000,24432.0,24445.9,24411.5,24437.9,1176.368
USDM,BTC/USDT,1676866200000,24437.9,24520.0,24435.4,24483.6,2403.094
USDM,BTC/USDT,1676866500000,24483.6,24555.5,24473.6,24487.3,5095.764
USDM,BTC/USDT,1676866800000,24487.2,24487.3,24455.5,24466.1,1660.822
USDM,BTC/USDT,1676867100000,24466.2,24475.0,24455.0,24461.6,829.013
USDM,BTC/USDT,1676867400000,24461.6,24471.0,24433.4,24453.4,1132.91
USDM,BTC/USDT,1676867700000,24453.5,24495.7,24453.4,24484.3,911.763
USDM,BTC/USDT,1676868000000,24484.3,24490.0,24450.0,24463.1,778.262
USDM,BTC/USDT,1676868300000,24463.1,24463.2,24445.0,24462.0,448.822
USDM,BTC/USDT,1676868600000,24462.1,24495.0,24457.7,24488.0,598.55
USDM,BTC/USDT,1676868900000,24488.0,24508.1,24472.2,24482.4,1008.541
USDM,BTC/USDT,1676869200000,24482.3,24505.9,24468.2,24498.1,684.197
USDM,BTC/USDT,1676869500000,24498.1,24498.1,24453.3,24459.9,1074.362
USDM,BTC/USDT,1676869800000,24459.8,24466.5,24445.1,24461.7,990.26
USDM,BTC/USDT,1676870100000,24461.6,24463.5,24440.2,24442.2,494.575
USDM,BTC/USDT,1676870400000,24442.2,24442.3,24420.0,24422.2,1472.706
USDM,BTC/USDT,1676870700000,24422.2,24457.6,24422.2,24450.0,743.95
USDM,BTC/USDT,1676871000000,24450.1,24468.6,24448.5,24460.3,433.124
USDM,BTC/USDT,1676871300000,24460.3,24481.6,24460.3,24462.6,590.613
USDM,BTC/USDT,1676871600000,24462.7,24484.4,24462.4,24474.2,494.241
USDM,BTC/USDT,1676871900000,24474.2,24474.2,24452.1,24452.2,414.929
USDM,BTC/USDT,1676872200000,24452.1,24461.6,24436.5,24449.7,451.46
USDM,BTC/USDT,1676872500000,24449.7,24506.3,24449.7,24491.8,1380.419
USDM,BTC/USDT,1676872800000,24491.8,24499.1,24471.8,24483.4,940.03
USDM,BTC/USDT,1676873100000,24483.4,24520.0,24483.3,24511.3,1856.29
USDM,BTC/USDT,1676873400000,24511.4,24535.0,24500.0,24500.1,1778.126
USDM,BTC/USDT,1676873700000,24500.1,24521.0,24493.4,24503.8,760.784
USDM,BTC/USDT,1676874000000,24503.9,24507.6,24438.0,24448.3,1895.205
USDM,BTC/USDT,1676874300000,24448.2,24465.7,24440.0,24462.5,929.507
USDM,BTC/USDT,1676874600000,24462.4,24464.3,24448.2,24450.0,471.52
USDM,BTC/USDT,1676874900000,24450.0,24455.0,24422.0,24432.6,941.959
USDM,BTC/USDT,1676875200000,24432.7,24450.0,24430.0,24430.1,684.447
USDM,BTC/USDT,1676875500000,24430.1,24465.0,24429.9,24461.1,499.535
USDM,BTC/USDT,1676875800000,24461.0,24515.3,24460.8,24515.2,1393.183
USDM,BTC/USDT,1676876100000,24515.3,24522.0,24496.4,24500.1,1049.513
USDM,BTC/USDT,1676876400000,24500.2,24507.7,24475.8,24480.1,852.295
USDM,BTC/USDT,1676876700000,24480.0,24507.9,24480.0,24498.7,540.549
USDM,BTC/USDT,1676877000000,24498.7,24539.8,24476.3,24476.9,1806.626
USDM,BTC/USDT,1676877300000,24477.1,24489.1,24452.7,24470.1,1292.501
USDM,BTC/USDT,1676877600000,24470.0,24489.8,24449.9,24451.7,1184.899
USDM,BTC/USDT,1676877900000,24451.8,24473.5,24450.7,24466.9,427.184
USDM,BTC/USDT,1676878200000,24466.9,24477.7,24466.9,24469.1,317.194
USDM,BTC/USDT,1676878500000,24469.1,24521.2,24457.2,24512.8,1070.646
USDM,BTC/USDT,1676878800000,24512.8,24535.2,24500.5,24515.1,1680.892
USDM,BTC/USDT,1676879100000,24515.1,24519.8,24503.2,24503.3,539.87
USDM,BTC/USDT,1676879400000,24503.3,24530.0,24500.0,24529.9,553.881
USDM,BTC/USDT,1676879700000,24530.0,24531.4,24500.0,24500.1,785.058
USDM,BTC/USDT,1676880000000,24500.1,24510.3,24493.7,24507.9,781.845
USDM,BTC/USDT,1676880300000,24508.0,24516.7,24495.6,24516.7,470.364
USDM,BTC/USDT,1676880600000,24516.6,24517.5,24505.0,24510.9,527.924
USDM,BTC/USDT,1676880900000,24510.9,24570.0,24466.5,24468.4,3564.948
USDM,BTC/USDT,1676881200000,24468.5,24519.8,24468.4,24510.1,1238.645
USDM,BTC/USDT,1676881500000,24510.0,24512.9,24463.7,24464.2,992.581
USDM,BTC/USDT,1676881800000,24464.3,24478.6,24452.1,24452.6,1098.456
USDM,BTC/USDT,1676882100000,24452.6,24464.0,24427.6,24430.6,1761.108
USDM,BTC/USDT,1676882400000,24431.0,24480.8,24400.0,24475.3,2960.58
USDM,BTC/USDT,1676882700000,24475.2,24506.8,24455.5,24495.7,1234.801
USDM,BTC/USDT,1676883000000,24495.8,24496.0,24466.9,24478.0,678.926
USDM,BTC/USDT,1676883300000,24478.1,24483.2,24434.1,24455.6,925.242
USDM,BTC/USDT,1676883600000,24455.6,24481.4,24432.8,24467.0,1046.186
USDM,BTC/USDT,1676883900000,24466.9,24481.7,24447.8,24460.1,911.829
USDM,BTC/USDT,1676884200000,24460.0,24461.4,24431.9,24434.0,573.891
USDM,BTC/USDT,1676884500000,24434.1,24439.2,24361.2,24436.2,3183.852
USDM,BTC/USDT,1676884800000,24436.2,24477.4,24430.8,24466.5,1789.382
USDM,BTC/USDT,1676885100000,24466.4,24528.9,24462.6,24524.6,2933.712
USDM,BTC/USDT,1676885400000,24524.5,24527.3,24478.0,24483.8,1482.227
USDM,BTC/USDT,1676885700000,24483.7,24549.7,24478.3,24547.9,1680.84
USDM,BTC/USDT,1676886000000,24547.9,24872.0,24534.3,24774.4,19768.897
USDM,BTC/USDT,1676886300000,24774.4,24880.0,24773.3,24788.0,8911.872
USDM,BTC/USDT,1676886600000,24788.0,24944.0,24783.1,24939.0,8535.636
USDM,BTC/USDT,1676886900000,24938.9,24953.1,24872.7,24884.7,5692.79
USDM,BTC/USDT,1676887200000,24884.7,24913.6,24766.1,24890.0,8942.833
USDM,BTC/USDT,1676887500000,24890.1,24981.9,24890.0,24936.0,6612.828
USDM,BTC/USDT,1676887800000,24936.0,24990.0,24900.6,24961.7,4267.692
USDM,BTC/USDT,1676888100000,24961.6,24977.7,24884.6,24948.6,3774.85
USDM,BTC/USDT,1676888400000,24948.7,24953.5,24862.7,24864.0,3550.95
USDM,BTC/USDT,1676888700000,24863.9,24897.4,24811.0,24839.7,4488.317
USDM,BTC/USDT,1676889000000,24839.8,24850.9,24782.0,24792.8,4702.313
USDM,BTC/USDT,1676889300000,24792.8,24887.8,24781.0,24887.7,4647.428
USDM,BTC/USDT,1676889600000,24887.8,24923.1,24850.0,24904.3,3091.172
USDM,BTC/USDT,1676889900000,24904.3,24940.0,24870.0,24889.5,2453.053
USDM,BTC/USDT,1676890200000,24889.5,24979.0,24889.4,24941.0,3189.406
USDM,BTC/USDT,1676890500000,24940.9,24948.0,24877.5,24918.8,2032.144
USDM,BTC/USDT,1676890800000,24918.8,24942.8,24899.9,24907.1,1871.731
USDM,BTC/USDT,1676891100000,24907.1,24913.0,24861.5,24865.1,1858.206
USDM,BTC/USDT,1676891400000,24865.0,24930.0,24858.1,24897.5,1826.854
USDM,BTC/USDT,1676891700000,24897.6,24897.6,24860.1,24872.6,1257.665
USDM,BTC/USDT,1676892000000,24872.6,24908.8,24872.1,24894.1,1145.842
USDM,BTC/USDT,1676892300000,24894.1,24940.0,24802.0,24863.7,5049.235
USDM,BTC/USDT,1676892600000,24863.7,24871.1,24812.0,24833.6,2235.886
USDM,BTC/USDT,1676892900000,24833.7,24883.2,24703.0,24845.5,8223.344
USDM,BTC/USDT,1676893200000,24845.6,24910.0,24842.6,24904.7,3090.717
USDM,BTC/USDT,1676893500000,24904.6,24965.0,24873.1,24960.0,4037.752
USDM,BTC/USDT,1676893800000,24960.1,24966.1,24926.6,24938.0,1954.485
USDM,BTC/USDT,1676894100000,24938.0,24965.0,24873.1,24895.9,2387.648
USDM,BTC/USDT,1676894400000,24896.0,24909.0,24859.9,24876.2,2414.311
USDM,BTC/USDT,1676894700000,24876.3,24926.0,24876.2,24898.6,1442.273
USDM,BTC/USDT,1676895000000,24898.6,24916.0,24846.0,24847.6,1615.728
USDM,BTC/USDT,1676895300000,24847.5,24889.7,24845.2,24882.8,1160.53
USDM,BTC/USDT,1676895600000,24882.8,24882.9,24822.9,24837.9,1795.547
USDM,BTC/USDT,1676895900000,24838.0,24858.6,24810.7,24850.9,1721.759
USDM,BTC/USDT,1676896200000,24850.8,24871.0,24810.5,24833.6,1237.102
USDM,BTC/USDT,1676896500000,24833.7,24838.6,24778.0,24823.6,2404.35
